,stock,tradeDate,rets,factor
15842,600050.XSHG,2016-10-31,1,0.4227776228542135
15844,600079.XSHG,2016-10-31,0,0.42919378145723464
15845,600085.XSHG,2016-10-31,1,0.4253893069826775
15846,600104.XSHG,2016-10-31,1,0.42533569655242176
15848,600111.XSHG,2016-10-31,1,0.4256337983083768
15849,600115.XSHG,2016-10-31,1,0.42684713407079294
15850,600132.XSHG,2016-10-31,0,0.42832105498888184
15851,600143.XSHG,2016-10-31,1,0.42899465793374236
15852,600150.XSHG,2016-10-31,1,0.4310926235868828
15853,600161.XSHG,2016-10-31,0,0.4261774531315506
15854,600176.XSHG,2016-10-31,1,0.4286439038000264
15855,600183.XSHG,2016-10-31,0,0.43100750272158894
15856,600196.XSHG,2016-10-31,0,0.42393925195505416
15857,600276.XSHG,2016-10-31,0,0.42767720490074074
15858,600309.XSHG,2016-10-31,0,0.4340711012555237
15859,600332.XSHG,2016-10-31,0,0.43228120787272156
15860,600346.XSHG,2016-10-31,1,0.4268084501536515
15861,600352.XSHG,2016-10-31,1,0.42503105566504346
15862,600362.XSHG,2016-10-31,1,0.42821368015855893
15863,600383.XSHG,2016-10-31,1,0.4304572991929789
15864,600406.XSHG,2016-10-31,0,0.42811747243450043
15865,600426.XSHG,2016-10-31,0,0.4297445818081294
15866,600436.XSHG,2016-10-31,0,0.4299293980610492
15867,600438.XSHG,2016-10-31,1,0.4219754510682483
15868,600489.XSHG,2016-10-31,1,0.42529342920137136
15869,600519.XSHG,2016-10-31,0,0.42791106930735534
15870,600547.XSHG,2016-10-31,0,0.42832844119782115
15871,600570.XSHG,2016-10-31,0,0.42962735097339
15872,600584.XSHG,2016-10-31,0,0.4283624982487518
15873,600585.XSHG,2016-10-31,1,0.4299235028348009
15874,600588.XSHG,2016-10-31,1,0.4248070638633105
15875,600600.XSHG,2016-10-31,0,0.4336520642647877
15876,600606.XSHG,2016-10-31,1,0.4256213003690992
15877,600655.XSHG,2016-10-31,0,0.4246398320135368
15878,600660.XSHG,2016-10-31,1,0.43637333553148716
15879,600690.XSHG,2016-10-31,1,0.4284500320428384
15880,600741.XSHG,2016-10-31,0,0.4285694460190245
15881,600745.XSHG,2016-10-31,1,0.42610886352172134
15883,600763.XSHG,2016-10-31,0,0.425806224578864
15884,600795.XSHG,2016-10-31,1,0.43125128900633775
15887,600845.XSHG,2016-10-31,0,0.4287056753098937
15888,600848.XSHG,2016-10-31,0,0.42601976544490755
15889,600872.XSHG,2016-10-31,0,0.4290521944110601
15890,600886.XSHG,2016-10-31,1,0.4256143029481567
15891,600887.XSHG,2016-10-31,1,0.4294447595939613
15893,600900.XSHG,2016-10-31,0,0.4230831721768749
15898,601006.XSHG,2016-10-31,1,0.4268198189386259
15900,601012.XSHG,2016-10-31,0,0.42908259695403167
15901,601021.XSHG,2016-10-31,0,0.4244193558885824
15902,601088.XSHG,2016-10-31,0,0.43365189914301605
15903,601100.XSHG,2016-10-31,1,0.42323197117353756
15904,601111.XSHG,2016-10-31,1,0.4282105708370621
15905,601155.XSHG,2016-10-31,1,0.42713859646360763
15908,601186.XSHG,2016-10-31,1,0.4322211936812781
15911,601225.XSHG,2016-10-31,0,0.4265460937748892
15913,601231.XSHG,2016-10-31,0,0.42964108137874396
15921,601390.XSHG,2016-10-31,1,0.42615534487683787
15923,601600.XSHG,2016-10-31,1,0.4239190944321451
15925,601607.XSHG,2016-10-31,0,0.4259211648327476
15926,601618.XSHG,2016-10-31,1,0.43493276639730083
15928,601633.XSHG,2016-10-31,0,0.4285000230815505
15929,601668.XSHG,2016-10-31,1,0.42460364874035705
15930,601669.XSHG,2016-10-31,1,0.43075318489718534
15932,601766.XSHG,2016-10-31,1,0.4270205661330116
15934,601799.XSHG,2016-10-31,0,0.4274101990402695
15935,601800.XSHG,2016-10-31,1,0.4272950810862121
15936,601808.XSHG,2016-10-31,1,0.4265688622049061
15938,601857.XSHG,2016-10-31,1,0.42330725539537456
15939,601877.XSHG,2016-10-31,0,0.429657289150027
15940,601888.XSHG,2016-10-31,0,0.42753853603239916
15941,601898.XSHG,2016-10-31,0,0.4281753303323955
15942,601899.XSHG,2016-10-31,1,0.4286865763293037
15944,601919.XSHG,2016-10-31,1,0.4309849191122465
15945,601933.XSHG,2016-10-31,0,0.42299573228456144
15948,601985.XSHG,2016-10-31,1,0.42184097723105973
15950,601989.XSHG,2016-10-31,1,0.42537874277015497
15952,603019.XSHG,2016-10-31,0,0.4272312576727392
15954,603288.XSHG,2016-10-31,0,0.4240085035358278
15955,603338.XSHG,2016-10-31,0,0.4316254323423594
15956,603369.XSHG,2016-10-31,0,0.42740175115560186
15958,603799.XSHG,2016-10-31,1,0.4277262463991917
15959,603806.XSHG,2016-10-31,1,0.4245130128013545
15960,603899.XSHG,2016-10-31,0,0.4295570991194452
15961,603939.XSHG,2016-10-31,0,0.43049417654283234
15963,603993.XSHG,2016-10-31,1,0.42644964822614906
15965,000002.XSHE,2016-11-30,0,0.44204595816222847
15966,000063.XSHE,2016-11-30,0,0.40775505059270883
15967,000066.XSHE,2016-11-30,1,0.41963050745546376
15968,000069.XSHE,2016-11-30,0,0.4359574030201536
15970,000157.XSHE,2016-11-30,1,0.4208484143812789
15973,000333.XSHE,2016-11-30,0,0.45512440777111157
15974,000338.XSHE,2016-11-30,1,0.3982499731150827
15977,000568.XSHE,2016-11-30,1,0.42339289642577704
15978,000596.XSHE,2016-11-30,1,0.41830078665399667
15979,000625.XSHE,2016-11-30,0,0.41262520870896763
15981,000661.XSHE,2016-11-30,1,0.4089230790571391
15982,000703.XSHE,2016-11-30,1,0.3937248906462303
15983,000708.XSHE,2016-11-30,1,0.4340302080655278
15984,000725.XSHE,2016-11-30,1,0.4353654299707264
15985,000768.XSHE,2016-11-30,1,0.41854449997624704
15988,000786.XSHE,2016-11-30,0,0.4455890455863007
15989,000800.XSHE,2016-11-30,0,0.4105721801248227
15990,000858.XSHE,2016-11-30,1,0.46497763170658557
15991,000876.XSHE,2016-11-30,0,0.415277638439535
15992,000895.XSHE,2016-11-30,0,0.46480870372698485
15993,000938.XSHE,2016-11-30,0,0.4677783024818636
15994,000963.XSHE,2016-11-30,1,0.40867538824508265
15995,000977.XSHE,2016-11-30,0,0.41416617725203625
15996,001979.XSHE,2016-11-30,0,0.4187769766401753
15997,002001.XSHE,2016-11-30,0,0.4690321691570675
15998,002007.XSHE,2016-11-30,1,0.4548198698492356
15999,002008.XSHE,2016-11-30,1,0.4429514488080314
16000,002024.XSHE,2016-11-30,1,0.43306287550555717
16001,002027.XSHE,2016-11-30,0,0.4208802145496067
16002,002032.XSHE,2016-11-30,1,0.4480091396390994
16003,002044.XSHE,2016-11-30,1,0.4472364927440799
16004,002049.XSHE,2016-11-30,0,0.46458671479563535
16005,002050.XSHE,2016-11-30,1,0.4635259828080093
16006,002064.XSHE,2016-11-30,1,0.4410072493595352
16007,002120.XSHE,2016-11-30,1,0.4486865474536984
16010,002157.XSHE,2016-11-30,0,0.4328731656104287
16011,002179.XSHE,2016-11-30,1,0.4472765516848576
16012,002202.XSHE,2016-11-30,0,0.4392695591020766
16013,002230.XSHE,2016-11-30,0,0.46079378447350505
16014,002236.XSHE,2016-11-30,1,0.4679667993772668
16015,002241.XSHE,2016-11-30,0,0.4401023067005344
16016,002252.XSHE,2016-11-30,1,0.4417083554748316
16017,002271.XSHE,2016-11-30,1,0.44699469032020545
16018,002304.XSHE,2016-11-30,1,0.48025492662861335
16019,002311.XSHE,2016-11-30,1,0.455455227763611
16020,002352.XSHE,2016-11-30,0,0.44748783125594066
16021,002371.XSHE,2016-11-30,0,0.4462532377519726
16022,002410.XSHE,2016-11-30,0,0.4608027790347874
16023,002414.XSHE,2016-11-30,0,0.45120745417114194
16024,002415.XSHE,2016-11-30,1,0.4132587775463173
16026,002460.XSHE,2016-11-30,0,0.43412817877312554
16027,002466.XSHE,2016-11-30,0,0.45717445674337465
16028,002475.XSHE,2016-11-30,1,0.44732646075018295
16029,002493.XSHE,2016-11-30,1,0.4533042759882214
16030,002555.XSHE,2016-11-30,0,0.45432143946556847
16031,002568.XSHE,2016-11-30,0,0.426004242304471
16032,002594.XSHE,2016-11-30,0,0.4393704504990229
16033,002600.XSHE,2016-11-30,1,0.4482016185686147
16034,002601.XSHE,2016-11-30,1,0.4591140889813949
16036,002607.XSHE,2016-11-30,0,0.3930386283344218
16037,002624.XSHE,2016-11-30,0,0.4503689620230785
16038,002709.XSHE,2016-11-30,0,0.43371517946683985
16039,002714.XSHE,2016-11-30,0,0.45360607450337376
16044,300003.XSHE,2016-11-30,1,0.4748312653518553
16045,300014.XSHE,2016-11-30,0,0.45113897294694094
16046,300015.XSHE,2016-11-30,0,0.4631656162205254
16049,300122.XSHE,2016-11-30,0,0.42510014586661493
16050,300124.XSHE,2016-11-30,1,0.4535115499695149
16051,300142.XSHE,2016-11-30,1,0.41921725019044265
16052,300144.XSHE,2016-11-30,0,0.4387948024512056
16053,300274.XSHE,2016-11-30,0,0.45109527887010864
16054,300316.XSHE,2016-11-30,1,0.44561282621459497
16055,300347.XSHE,2016-11-30,0,0.4450769039970779
16056,300408.XSHE,2016-11-30,0,0.4425537904841765
16057,300413.XSHE,2016-11-30,0,0.473862962272569
16058,300433.XSHE,2016-11-30,1,0.38925650331157663
16060,300498.XSHE,2016-11-30,1,0.4568606277689941
16061,300529.XSHE,2016-11-30,0,0.44525299234756677
16064,600009.XSHG,2016-11-30,1,0.4328360681398501
16065,600010.XSHG,2016-11-30,0,0.4048844372149606
16066,600011.XSHG,2016-11-30,0,0.4209864456198486
16069,600018.XSHG,2016-11-30,1,0.44548602677143406
16070,600019.XSHG,2016-11-30,1,0.39689532228446794
16071,600028.XSHG,2016-11-30,1,0.4338579605741235
16072,600029.XSHG,2016-11-30,0,0.4448310130071664
16074,600031.XSHG,2016-11-30,0,0.41554587695578254
16076,600048.XSHG,2016-11-30,0,0.37566012562767076
16077,600050.XSHG,2016-11-30,1,0.4348258098664984
16078,600061.XSHG,2016-11-30,0,0.441533271525146
16079,600079.XSHG,2016-11-30,1,0.4461267604306451
16080,600085.XSHG,2016-11-30,0,0.4113169866018734
16081,600104.XSHG,2016-11-30,0,0.4014966993425719
16083,600111.XSHG,2016-11-30,0,0.4245654514703838
16084,600115.XSHG,2016-11-30,1,0.4273085656179947
16085,600132.XSHG,2016-11-30,1,0.44170320060940277
16086,600143.XSHG,2016-11-30,1,0.4150275997988354
16088,600161.XSHG,2016-11-30,1,0.44786640673538286
16089,600176.XSHG,2016-11-30,0,0.437083479484756
16090,600183.XSHG,2016-11-30,1,0.4761374832420242
16091,600196.XSHG,2016-11-30,1,0.4465552877210648
16092,600276.XSHG,2016-11-30,1,0.4556461683414657
16093,600309.XSHG,2016-11-30,1,0.430030232589343
16094,600332.XSHG,2016-11-30,1,0.4396003098012909
16096,600352.XSHG,2016-11-30,1,0.4146555267460599
16097,600362.XSHG,2016-11-30,0,0.44673729292978565
16098,600383.XSHG,2016-11-30,0,0.42857701491431754
16099,600406.XSHG,2016-11-30,1,0.4206936843620017
16100,600426.XSHG,2016-11-30,1,0.4406323286106877
16101,600436.XSHG,2016-11-30,1,0.4379015175796829
16102,600438.XSHG,2016-11-30,1,0.4159635221173202
16103,600489.XSHG,2016-11-30,0,0.4580175967924711
16104,600519.XSHG,2016-11-30,1,0.42498292305923535
16105,600547.XSHG,2016-11-30,1,0.42136800423762844
16106,600570.XSHG,2016-11-30,0,0.4412541588990916
16107,600584.XSHG,2016-11-30,1,0.45204204413746646
16108,600585.XSHG,2016-11-30,0,0.459953044449009
16109,600588.XSHG,2016-11-30,0,0.44516134474603136
16110,600600.XSHG,2016-11-30,1,0.43331975266938605
16111,600606.XSHG,2016-11-30,0,0.4332433691372515
16112,600655.XSHG,2016-11-30,1,0.4346817952263986
16113,600660.XSHG,2016-11-30,1,0.413363345046226
16114,600690.XSHG,2016-11-30,0,0.4468142039192567
16115,600741.XSHG,2016-11-30,0,0.4102205232605333
16118,600763.XSHG,2016-11-30,1,0.4159018328293927
16119,600795.XSHG,2016-11-30,1,0.4332931342534999
16120,600809.XSHG,2016-11-30,1,0.4014369034267464
16122,600845.XSHG,2016-11-30,0,0.4314147286067327
16123,600848.XSHG,2016-11-30,0,0.4522039394883637
16124,600872.XSHG,2016-11-30,0,0.47905708177648104
16125,600886.XSHG,2016-11-30,1,0.42487801833953526
16126,600887.XSHG,2016-11-30,0,0.41385300341650855
16127,600893.XSHG,2016-11-30,0,0.4367821202045104
16128,600900.XSHG,2016-11-30,1,0.4492330673900481
16133,601006.XSHG,2016-11-30,1,0.4070901827092685
16135,601012.XSHG,2016-11-30,1,0.45693693136180463
16136,601021.XSHG,2016-11-30,0,0.4487886489862187
16137,601088.XSHG,2016-11-30,1,0.4354311313568074
16138,601100.XSHG,2016-11-30,1,0.4082227452042954
16139,601111.XSHG,2016-11-30,0,0.40640235356087867
16140,601155.XSHG,2016-11-30,1,0.40936530091327045
16143,601186.XSHG,2016-11-30,1,0.40850532686070323
16146,601225.XSHG,2016-11-30,0,0.44786089548407004
16148,601231.XSHG,2016-11-30,0,0.4574784077093814
16149,601238.XSHG,2016-11-30,0,0.4631821415623435
16156,601390.XSHG,2016-11-30,0,0.42823259837087896
16158,601600.XSHG,2016-11-30,0,0.4340157825329675
16160,601607.XSHG,2016-11-30,1,0.4464196068497958
16161,601618.XSHG,2016-11-30,0,0.4681432983870439
16163,601633.XSHG,2016-11-30,1,0.42852444527869066
16164,601668.XSHG,2016-11-30,0,0.43729400002518076
16165,601669.XSHG,2016-11-30,0,0.4146128563861506
16167,601766.XSHG,2016-11-30,0,0.42207407580177575
16169,601799.XSHG,2016-11-30,1,0.45571872976291544
16170,601800.XSHG,2016-11-30,0,0.4407986138181607
16171,601808.XSHG,2016-11-30,1,0.44025809136507377
16173,601857.XSHG,2016-11-30,1,0.4269842454128543
16174,601877.XSHG,2016-11-30,0,0.4267662124353074
16175,601888.XSHG,2016-11-30,1,0.44727776704272465
16176,601898.XSHG,2016-11-30,0,0.47460567936491455
16177,601899.XSHG,2016-11-30,0,0.42124868316351244
16179,601919.XSHG,2016-11-30,0,0.4328422238579343
16180,601933.XSHG,2016-11-30,1,0.4409041365091427
16182,601966.XSHG,2016-11-30,0,0.4081911925361804
16183,601985.XSHG,2016-11-30,1,0.41001430430161395
16185,601989.XSHG,2016-11-30,1,0.40283366235579154
16187,603019.XSHG,2016-11-30,0,0.4684069893359349
16189,603288.XSHG,2016-11-30,0,0.44747801365841927
16190,603338.XSHG,2016-11-30,1,0.4471099839957288
16191,603369.XSHG,2016-11-30,1,0.47812883852531896
16193,603799.XSHG,2016-11-30,1,0.42423659222059423
16194,603806.XSHG,2016-11-30,0,0.4184255450329504
16195,603899.XSHG,2016-11-30,1,0.4587843015203331
16196,603939.XSHG,2016-11-30,0,0.4491662764358556
16198,603993.XSHG,2016-11-30,0,0.3872242638235814
16200,000002.XSHE,2016-12-30,0,0.44659650012626295
16201,000063.XSHE,2016-12-30,0,0.4209459404668021
16202,000066.XSHE,2016-12-30,0,0.42390585437312334
16203,000069.XSHE,2016-12-30,0,0.4499419444282206
16204,000100.XSHE,2016-12-30,1,0.4277809668512443
16205,000157.XSHE,2016-12-30,0,0.4329913395323275
16208,000333.XSHE,2016-12-30,1,0.4440264104843279
16209,000338.XSHE,2016-12-30,1,0.41186509369170443
16211,000538.XSHE,2016-12-30,0,0.44403799616170525
16212,000568.XSHE,2016-12-30,1,0.42579212998739074
16213,000596.XSHE,2016-12-30,0,0.4158226738458338
16214,000625.XSHE,2016-12-30,1,0.4296283545603833
16215,000651.XSHE,2016-12-30,1,0.45309703071669716
16216,000661.XSHE,2016-12-30,0,0.4255257091243024
16217,000703.XSHE,2016-12-30,0,0.43065743037595117
16218,000708.XSHE,2016-12-30,1,0.438213513979212
16219,000725.XSHE,2016-12-30,1,0.44413356596093845
16220,000768.XSHE,2016-12-30,1,0.42474010332812784
16223,000786.XSHE,2016-12-30,1,0.44536039933882027
16224,000800.XSHE,2016-12-30,0,0.44492905552914486
16225,000858.XSHE,2016-12-30,1,0.42078270328459355
16226,000876.XSHE,2016-12-30,0,0.45077396391590263
16227,000895.XSHE,2016-12-30,1,0.42651866897315666
16228,000938.XSHE,2016-12-30,0,0.45521410101558457
16229,000963.XSHE,2016-12-30,1,0.4240757544827028
16230,000977.XSHE,2016-12-30,0,0.44582608192813944
16231,001979.XSHE,2016-12-30,1,0.4355495799720491
16232,002001.XSHE,2016-12-30,0,0.4720601650354487
16233,002007.XSHE,2016-12-30,0,0.4200636599542096
16234,002008.XSHE,2016-12-30,0,0.4143973575363778
16235,002024.XSHE,2016-12-30,0,0.415621274780288
16236,002027.XSHE,2016-12-30,0,0.44057859962461193
16237,002032.XSHE,2016-12-30,0,0.4311050337010733
16238,002044.XSHE,2016-12-30,0,0.4428103677948924
16239,002049.XSHE,2016-12-30,0,0.4458295213529495
16240,002050.XSHE,2016-12-30,0,0.444952437079052
16241,002064.XSHE,2016-12-30,0,0.4262419372487416
16242,002120.XSHE,2016-12-30,0,0.45031851167738796
16245,002157.XSHE,2016-12-30,0,0.4481682119571171
16246,002179.XSHE,2016-12-30,1,0.43735154588219766
16247,002202.XSHE,2016-12-30,0,0.4526290597180939
16248,002230.XSHE,2016-12-30,0,0.4452049033722541
16249,002236.XSHE,2016-12-30,0,0.4503351462079483
16250,002241.XSHE,2016-12-30,1,0.4567430314476653
16251,002252.XSHE,2016-12-30,0,0.4499401928205227
16252,002271.XSHE,2016-12-30,1,0.43448271722523313
16253,002304.XSHE,2016-12-30,0,0.42573415795155667
16254,002311.XSHE,2016-12-30,0,0.42403928452730766
16255,002352.XSHE,2016-12-30,0,0.4483272635055778
16256,002371.XSHE,2016-12-30,1,0.44986347297184526
16257,002410.XSHE,2016-12-30,0,0.42745646104262813
16258,002414.XSHE,2016-12-30,1,0.44223592812264106
16259,002415.XSHE,2016-12-30,1,0.42015534948398714
16261,002460.XSHE,2016-12-30,0,0.4450788857529015
16262,002466.XSHE,2016-12-30,1,0.45073684849755485
16263,002475.XSHE,2016-12-30,0,0.4475795649252748
16264,002493.XSHE,2016-12-30,0,0.43105870967136994
16265,002555.XSHE,2016-12-30,1,0.44609605001795266
16266,002568.XSHE,2016-12-30,0,0.4427345389274369
16267,002594.XSHE,2016-12-30,0,0.45181828403099716
16268,002600.XSHE,2016-12-30,1,0.4387207858278769
16269,002601.XSHE,2016-12-30,1,0.4161367222834073
16271,002607.XSHE,2016-12-30,0,0.4400860492762391
16272,002624.XSHE,2016-12-30,0,0.44887282155257574
16273,002709.XSHE,2016-12-30,1,0.4344616038427053
16274,002714.XSHE,2016-12-30,1,0.45103835850090407
16280,300003.XSHE,2016-12-30,0,0.42658355468631565
16281,300014.XSHE,2016-12-30,0,0.4498760841382537
16282,300015.XSHE,2016-12-30,1,0.43243709139140546
16285,300122.XSHE,2016-12-30,0,0.43225718955660486
16286,300124.XSHE,2016-12-30,0,0.43481948022827466
16288,300144.XSHE,2016-12-30,0,0.45178026470412974
16289,300274.XSHE,2016-12-30,0,0.46415006383942553
16290,300316.XSHE,2016-12-30,0,0.4264696318874895
16291,300347.XSHE,2016-12-30,0,0.4378813816994571
16292,300408.XSHE,2016-12-30,1,0.4435687488552896
16293,300413.XSHE,2016-12-30,0,0.45003584994004514
16294,300433.XSHE,2016-12-30,0,0.42734522003349823
16296,300498.XSHE,2016-12-30,0,0.4296756742568149
16297,300529.XSHE,2016-12-30,0,0.44107058260634724
16301,600009.XSHG,2016-12-30,1,0.4253831453491038
16302,600010.XSHG,2016-12-30,1,0.4280081317273839
16303,600011.XSHG,2016-12-30,1,0.4641687641654459
16306,600018.XSHG,2016-12-30,1,0.41918996374087114
16307,600019.XSHG,2016-12-30,1,0.40054656354749185
16308,600028.XSHG,2016-12-30,1,0.42373692927116996
16309,600029.XSHG,2016-12-30,1,0.44783604879808053
16311,600031.XSHG,2016-12-30,1,0.4416500725635149
16313,600048.XSHG,2016-12-30,0,0.41922613356351507
16314,600050.XSHG,2016-12-30,0,0.4425684325571577
16315,600061.XSHG,2016-12-30,0,0.4463536232973299
16316,600079.XSHG,2016-12-30,0,0.44200775356385663
16317,600085.XSHG,2016-12-30,0,0.4167384583107532
16318,600104.XSHG,2016-12-30,1,0.4407396112613169
16320,600111.XSHG,2016-12-30,1,0.44567597061747594
16321,600115.XSHG,2016-12-30,0,0.4291409112170383
16322,600132.XSHG,2016-12-30,1,0.44790945982733316
16323,600143.XSHG,2016-12-30,0,0.43235995556026396
16324,600150.XSHG,2016-12-30,1,0.42595572709758106
16326,600176.XSHG,2016-12-30,1,0.43577898226867073
16327,600183.XSHG,2016-12-30,1,0.42560083649470776
16328,600196.XSHG,2016-12-30,1,0.44188470970915206
16329,600276.XSHG,2016-12-30,1,0.42029588156620606
16330,600309.XSHG,2016-12-30,1,0.4367093493206517
16331,600332.XSHG,2016-12-30,1,0.43949440381792704
16333,600352.XSHG,2016-12-30,1,0.42088022692122223
16334,600362.XSHG,2016-12-30,1,0.44088977632054416
16335,600383.XSHG,2016-12-30,0,0.4339407806871498
16337,600426.XSHG,2016-12-30,0,0.44647577405278754
16338,600436.XSHG,2016-12-30,0,0.41610992071964964
16339,600438.XSHG,2016-12-30,0,0.42970168176589
16340,600489.XSHG,2016-12-30,0,0.4360433135270017
16341,600519.XSHG,2016-12-30,1,0.4547813696742998
16342,600547.XSHG,2016-12-30,0,0.44075924733872923
16343,600570.XSHG,2016-12-30,0,0.4528307156202817
16344,600584.XSHG,2016-12-30,0,0.4524867273761144
16345,600585.XSHG,2016-12-30,1,0.42075148527066786
16346,600588.XSHG,2016-12-30,0,0.44760596947393977
16347,600600.XSHG,2016-12-30,1,0.41913210974341014
16348,600606.XSHG,2016-12-30,0,0.422367296070887
16350,600660.XSHG,2016-12-30,0,0.4306369616560143
16351,600690.XSHG,2016-12-30,1,0.4399984244239339
16352,600741.XSHG,2016-12-30,1,0.4259415231342569
16356,600795.XSHG,2016-12-30,1,0.4492656450241399
16357,600809.XSHG,2016-12-30,0,0.4387715202799231
16359,600845.XSHG,2016-12-30,0,0.4522363194010588
16360,600848.XSHG,2016-12-30,0,0.4394458840594491
16361,600872.XSHG,2016-12-30,1,0.4204645235265988
16362,600886.XSHG,2016-12-30,1,0.4249582455811168
16363,600887.XSHG,2016-12-30,1,0.4335002579789176
16364,600893.XSHG,2016-12-30,1,0.4432748223892568
16365,600900.XSHG,2016-12-30,1,0.4200065104542692
16370,601006.XSHG,2016-12-30,0,0.4132285272873554
16372,601012.XSHG,2016-12-30,1,0.43644037878600483
16373,601021.XSHG,2016-12-30,0,0.442091596054484
16374,601088.XSHG,2016-12-30,1,0.4259776291417339
16375,601100.XSHG,2016-12-30,0,0.4223489639473213
16376,601111.XSHG,2016-12-30,1,0.43113797993993397
16377,601155.XSHG,2016-12-30,1,0.43116940882573934
16380,601186.XSHG,2016-12-30,1,0.4268700030455605
16383,601225.XSHG,2016-12-30,1,0.4494040238283887
16385,601231.XSHG,2016-12-30,0,0.43916587110761446
16386,601238.XSHG,2016-12-30,1,0.4510930688545747
16393,601390.XSHG,2016-12-30,0,0.4463169050077762
16395,601600.XSHG,2016-12-30,1,0.45732359903577463
16397,601607.XSHG,2016-12-30,1,0.44480230052744524
16398,601618.XSHG,2016-12-30,1,0.4361068395956064
16400,601633.XSHG,2016-12-30,1,0.4600665357723591
16401,601668.XSHG,2016-12-30,0,0.4113036373171368
16402,601669.XSHG,2016-12-30,0,0.4267130453054978
16404,601766.XSHG,2016-12-30,1,0.43456001332560346
16406,601799.XSHG,2016-12-30,0,0.42920773633924975
