index,stock,tradeDate,return,class,factor
29998,300003.XSHE,31/03/2021,0.09484817,1,1
29999,300015.XSHE,31/03/2021,0.25704641,1,0.99999857
30001,300059.XSHE,31/03/2021,0.18268525,1,1
30002,300122.XSHE,31/03/2021,0.30703229,1,1
30003,300124.XSHE,31/03/2021,0.04607648,1,0.8209573
30004,300142.XSHE,31/03/2021,0.38304935,1,1
30005,300144.XSHE,31/03/2021,0.01352612,0,1
30006,300347.XSHE,31/03/2021,0.0426354,0,1
30007,300408.XSHE,31/03/2021,0.0339064,1,0.9976954
30008,300413.XSHE,31/03/2021,0.17085341,1,1
30009,300433.XSHE,31/03/2021,0,0,0.99551046
30010,300498.XSHE,31/03/2021,-0.14952719,0,1
30011,600011.XSHG,31/03/2021,-0.0430839,0,1
30012,600018.XSHG,31/03/2021,-0.03138075,0,1
30013,600025.XSHG,31/03/2021,0.01208981,0,0.6456061
30015,600176.XSHG,31/03/2021,-0.06145833,0,1
30016,600183.XSHG,31/03/2021,0.02684859,0,0.69975746
30017,600332.XSHG,31/03/2021,0.10017953,1,0.99999976
30018,600346.XSHG,31/03/2021,0.01091033,0,0.99400395
30019,600436.XSHG,31/03/2021,0.18242961,1,0.99999714
30020,600438.XSHG,31/03/2021,0.07605376,0,0.81639785
30021,600570.XSHG,31/03/2021,0.09392857,1,0.8053866
30022,600606.XSHG,31/03/2021,0.01431127,0,0.9999206
30023,600655.XSHG,31/03/2021,0.09981343,1,0.99996555
30024,600760.XSHG,31/03/2021,-0.11046064,0,1
30025,600809.XSHG,31/03/2021,0.23272236,1,0.99999964
30026,600886.XSHG,31/03/2021,-0.00302115,0,0.999998
30030,601012.XSHG,31/03/2021,0.12954545,1,0.9999999
30031,601021.XSHG,31/03/2021,0.07958361,1,1
30034,601138.XSHG,31/03/2021,-0.04244955,0,0.99644536
30035,601155.XSHG,31/03/2021,-0.07704918,0,1
30039,601225.XSHG,31/03/2021,0.01717902,1,0.94516015
30041,601238.XSHG,31/03/2021,0.09304603,1,0.92931855
30043,601360.XSHG,31/03/2021,-0.0941092,0,1
30045,601800.XSHG,31/03/2021,-0.04781997,0,1
30046,601808.XSHG,31/03/2021,-0.10586649,0,1
30048,601877.XSHG,31/03/2021,-0.08292011,0,1
30051,601919.XSHG,31/03/2021,0.35207101,1,0.9999993
30052,601985.XSHG,31/03/2021,-0.05090909,0,1
30053,603019.XSHG,31/03/2021,-0.10480802,0,1
30054,603160.XSHG,31/03/2021,0.0155274,1,0.98913586
30055,603259.XSHG,31/03/2021,0.13231098,1,0.9999993
30056,603288.XSHG,31/03/2021,0.06070088,0,1
30057,603799.XSHG,31/03/2021,0.18955484,1,0.9999783
30058,603833.XSHG,31/03/2021,0.05830848,1,0.94165975
30059,603986.XSHG,31/03/2021,0.13079354,1,1
30060,603993.XSHG,31/03/2021,0.10037879,1,1
30061,000066.XSHE,31/03/2021,-0.20524899,0,1
30062,000301.XSHE,31/03/2021,0.06303116,1,0.9999863
30063,000708.XSHE,31/03/2021,0.00700389,0,0.9999949
30064,000800.XSHE,31/03/2021,0.01282051,0,0.8856505
30065,000977.XSHE,31/03/2021,-0.01351351,0,1
30066,002049.XSHE,31/03/2021,0.09458828,1,0.9999995
30067,002064.XSHE,31/03/2021,0.09487179,1,1
30068,002129.XSHE,31/03/2021,-0.0233298,0,1
30069,002157.XSHE,31/03/2021,-0.02643754,0,1
30070,002371.XSHE,31/03/2021,0.15382472,1,0.9999987
30071,002414.XSHE,31/03/2021,-0.02624965,1,0.6719124
30072,002459.XSHE,31/03/2021,-0.09799169,0,1
30073,002466.XSHE,31/03/2021,0.28057173,1,0.99999845
30074,002568.XSHE,31/03/2021,0.14238532,1,0.99999845
30075,002600.XSHE,31/03/2021,0.00733496,0,0.99999976
30076,002709.XSHE,31/03/2021,0.40665527,1,0.99999964
30077,002791.XSHE,31/03/2021,0.1420129,1,0.99999964
30078,002812.XSHE,31/03/2021,0.20376073,1,1
30079,002821.XSHE,31/03/2021,0.13857445,1,1
30080,003816.XSHE,31/03/2021,-0.04577465,0,1
30081,300014.XSHE,31/03/2021,0.17990685,1,0.9999995
30082,300274.XSHE,31/03/2021,0.25243801,1,1
30083,300316.XSHE,31/03/2021,0.17425622,1,1
30084,300450.XSHE,31/03/2021,0.119129,1,0.99999833
30085,300529.XSHE,31/03/2021,0.26973684,1,1
30086,300558.XSHE,31/03/2021,0.01098821,0,0.9999994
30087,300595.XSHE,31/03/2021,0.28851913,1,0.9999958
30088,300601.XSHE,31/03/2021,0.31917068,1,1
30089,300628.XSHE,31/03/2021,0.02699135,0,0.8849975
30090,300676.XSHE,31/03/2021,0.05227587,0,1
30091,300677.XSHE,31/03/2021,0.07653546,1,0.9991341
30092,300750.XSHE,31/03/2021,0.20486079,1,0.71464306
30093,300759.XSHE,31/03/2021,0.08206018,1,1
30094,300760.XSHE,31/03/2021,0.16847486,1,0.99296796
30095,300782.XSHE,31/03/2021,0.26439055,1,1
30096,300866.XSHE,31/03/2021,0.09364353,1,0.9552399
30097,300888.XSHE,31/03/2021,0.0204768,0,0.6588101
30098,300896.XSHE,31/03/2021,0.50052186,1,1
30099,300999.XSHE,31/03/2021,0.01561064,0,0.99993837
30100,600079.XSHG,31/03/2021,0.06952567,1,0.9480272
30101,600132.XSHG,31/03/2021,0.41414323,1,0.99999976
30102,600143.XSHG,31/03/2021,0.04928604,0,0.9548467
30104,600161.XSHG,31/03/2021,0.10471525,1,0.9906941
30105,600426.XSHG,31/03/2021,0.03888149,1,0.99997115
30106,600584.XSHG,31/03/2021,0.07633811,1,0.99999976
30107,600600.XSHG,31/03/2021,0.07525992,1,0.84932035
30108,600745.XSHG,31/03/2021,-0.12959184,0,1
30109,600763.XSHG,31/03/2021,0.2502994,1,0.9999976
30110,600845.XSHG,31/03/2021,0.08505905,1,0.9003333
30112,600872.XSHG,31/03/2021,-0.02173277,0,0.99999976
30114,600989.XSHG,31/03/2021,0.03512133,1,0.9991277
30115,601100.XSHG,31/03/2021,-0.03856903,0,1
30116,601231.XSHG,31/03/2021,-0.1627907,0,1
30120,601698.XSHG,31/03/2021,0.00385852,0,0.9997683
30121,601799.XSHG,31/03/2021,0.02846561,0,0.5441171
30123,601865.XSHG,31/03/2021,0.05685619,1,0.99999654
30124,601898.XSHG,31/03/2021,0.13821138,1,1
30126,601966.XSHG,31/03/2021,0.18739316,1,1
30129,603087.XSHG,31/03/2021,0.02456834,1,1
30130,603195.XSHG,31/03/2021,0.09614416,1,1
30131,603233.XSHG,31/03/2021,-0.09911842,0,1
30132,603260.XSHG,31/03/2021,0.34269663,1,0.9999999
30133,603338.XSHG,31/03/2021,-0.23790239,0,1
30134,603369.XSHG,31/03/2021,0.08929664,1,0.9971641
30135,603392.XSHG,31/03/2021,0.27015664,1,0.9999999
30136,603486.XSHG,31/03/2021,0.20153846,1,0.99987566
30137,603501.XSHG,31/03/2021,0.17836553,1,1
30138,603517.XSHG,31/03/2021,0.12090909,1,1
30139,603658.XSHG,31/03/2021,0.11254781,1,0.9921118
30140,603659.XSHG,31/03/2021,0.19912884,1,1
30141,603806.XSHG,31/03/2021,0.06460249,1,1
30142,603882.XSHG,31/03/2021,0.13553719,1,1
30143,603899.XSHG,31/03/2021,0.0701323,1,1
30144,603939.XSHG,31/03/2021,0.01296505,0,0.83543783
30145,688008.XSHG,31/03/2021,-0.1254902,0,1
30146,688009.XSHG,31/03/2021,-0.01058201,0,1
30147,688012.XSHG,31/03/2021,0.10501349,1,0.58296996
30148,688036.XSHG,31/03/2021,-0.16720795,0,1
30149,688111.XSHG,31/03/2021,0.17283951,1,0.9998392
30150,688126.XSHG,31/03/2021,0.04591837,1,0.99991274
30151,688169.XSHG,31/03/2021,0.20822622,1,0.99998796
30152,688363.XSHG,31/03/2021,0.35214008,1,1
30153,688396.XSHG,31/03/2021,0.13778893,1,1
30154,688561.XSHG,31/03/2021,0.04888237,1,0.9998565
30156,688981.XSHG,31/03/2021,0.00662739,0,1
30158,000002.XSHE,30/04/2021,-0.05218317,0,1
30159,000063.XSHE,30/04/2021,0.08601036,1,0.9999882
30160,000066.XSHE,30/04/2021,0.2938188,1,1
30161,000069.XSHE,30/04/2021,-0.10418904,0,1
30162,000100.XSHE,30/04/2021,-0.08973864,0,1
30163,000157.XSHE,30/04/2021,-0.08975445,0,1
30166,000333.XSHE,30/04/2021,0.010353,0,0.8344034
30167,000338.XSHE,30/04/2021,-0.01656543,0,1
30168,000425.XSHE,30/04/2021,-0.09078591,0,1
30169,000538.XSHE,30/04/2021,0.16782892,1,0.9999993
30170,000568.XSHE,30/04/2021,0.0757884,1,0.9999944
30171,000596.XSHE,30/04/2021,0.07728852,1,0.999997
30172,000625.XSHE,30/04/2021,0.45082468,1,1
30173,000651.XSHE,30/04/2021,-0.06025705,0,1
30174,000661.XSHE,30/04/2021,-0.17350069,0,1
30175,000703.XSHE,30/04/2021,-0.0516325,0,1
30176,000708.XSHE,30/04/2021,-0.08423493,0,1
30177,000725.XSHE,30/04/2021,-0.1377899,0,1
30178,000768.XSHE,30/04/2021,0.16091476,1,0.9999975
30181,000786.XSHE,30/04/2021,-0.0034662,0,0.9999888
30182,000800.XSHE,30/04/2021,-0.0045208,0,1
30183,000858.XSHE,30/04/2021,0.10568421,1,0.9999776
30184,000876.XSHE,30/04/2021,-0.08363418,0,1
30185,000895.XSHE,30/04/2021,0.00575642,0,0.74056613
30186,000938.XSHE,30/04/2021,0.10344828,1,0.9980782
30187,000963.XSHE,30/04/2021,0.00341945,0,0.99999857
30188,000977.XSHE,30/04/2021,0.08662763,1,0.88595676
30189,001979.XSHE,30/04/2021,-0.00172117,0,1
30190,002001.XSHE,30/04/2021,-0.00295972,0,0.99977833
30191,002007.XSHE,30/04/2021,-0.03992395,0,0.9999938
30192,002008.XSHE,30/04/2021,-0.06106825,0,1
30193,002024.XSHE,30/04/2021,0.02102102,0,0.8477985
30194,002027.XSHE,30/04/2021,-0.05009276,0,1
30195,002032.XSHE,30/04/2021,-0.04465989,0,1
30196,002044.XSHE,30/04/2021,-0.05284553,0,1
30197,002049.XSHE,30/04/2021,0.18949677,1,1
30198,002050.XSHE,30/04/2021,0.05491305,1,0.8651245
30199,002064.XSHE,30/04/2021,-0.03356753,0,1
30200,002120.XSHE,30/04/2021,-0.10621118,0,1
30201,002129.XSHE,30/04/2021,0.04234528,0,0.68639565
30203,002157.XSHE,30/04/2021,-0.1418873,0,1
30204,002179.XSHE,30/04/2021,0.13083016,1,0.9999999
30205,002202.XSHE,30/04/2021,0.00246103,0,1
30206,002230.XSHE,30/04/2021,0.21836374,1,0.9999999
30207,002236.XSHE,30/04/2021,-0.00248242,0,0.9999999
30208,002241.XSHE,30/04/2021,0.03711293,0,0.61582905
30210,002271.XSHE,30/04/2021,0.09037442,1,0.9999987
30211,002304.XSHE,30/04/2021,0.13142857,1,0.99938405
30212,002311.XSHE,30/04/2021,-0.05143885,0,1
30213,002352.XSHE,30/04/2021,0.07987568,1,0.755592
30214,002371.XSHE,30/04/2021,0.13633619,1,1
30215,002410.XSHE,30/04/2021,-0.00442444,1,0.99993193
30216,002414.XSHE,30/04/2021,0.09406367,1,0.99999976
30217,002415.XSHE,30/04/2021,0.04161896,0,0.9996542
30218,002459.XSHE,30/04/2021,0.31324376,1,0.99999964
30219,002460.XSHE,30/04/2021,0.17910311,1,1
30220,002466.XSHE,30/04/2021,0.1781728,1,0.50325036
30221,002475.XSHE,30/04/2021,0.05519481,0,0.9999993
30222,002493.XSHE,30/04/2021,-0.06706671,0,1
30223,002555.XSHE,30/04/2021,0.0988214,1,0.9999825
30224,002568.XSHE,30/04/2021,-0.00899454,0,0.5868384
30225,002594.XSHE,30/04/2021,0.12694709,1,0.99996376
30226,002600.XSHE,30/04/2021,0.03519417,1,0.96593696
30227,002601.XSHE,30/04/2021,0.03076913,1,0.9997712
30228,002602.XSHE,30/04/2021,-0.00603318,0,0.99999976
30229,002607.XSHE,30/04/2021,-0.02431373,0,0.99999976
30230,002624.XSHE,30/04/2021,0.00666706,1,0.85342777
30231,002709.XSHE,30/04/2021,0.38664688,1,1
30232,002714.XSHE,30/04/2021,-0.21244806,0,0.99999964
30234,002791.XSHE,30/04/2021,-0.04794593,0,1
30235,002812.XSHE,30/04/2021,0.32032702,1,0.99999976
30236,002821.XSHE,30/04/2021,0.13408331,1,0.9999695
30237,002841.XSHE,30/04/2021,-0.01837684,0,0.8560683
30238,002916.XSHE,30/04/2021,0.09183673,1,0.827285
30239,002938.XSHE,30/04/2021,0.01219121,1,0.73572356
30240,003816.XSHE,30/04/2021,0.02583026,1,0.8527155
30241,300003.XSHE,30/04/2021,0.0370832,0,0.956581
30242,300014.XSHE,30/04/2021,0.25264166,1,0.99999976
30243,300015.XSHE,30/04/2021,0.12593985,1,0.99999964
30245,300059.XSHE,30/04/2021,0.1855136,1,1
30246,300122.XSHE,30/04/2021,-0.13417609,0,1
30247,300124.XSHE,30/04/2021,0.10106205,1,0.9999988
30248,300142.XSHE,30/04/2021,0.12337629,1,1
30249,300144.XSHE,30/04/2021,-0.18453751,0,1
30250,300274.XSHE,30/04/2021,0.07957209,1,0.9999726
30251,300316.XSHE,30/04/2021,0.11349535,1,0.97769725
30252,300347.XSHE,30/04/2021,0.11807552,1,1
30253,300408.XSHE,30/04/2021,-0.14133949,0,1
30254,300413.XSHE,30/04/2021,0.08449669,1,0.99999905
30255,300433.XSHE,30/04/2021,0.11672407,1,0.9999999
30256,300450.XSHE,30/04/2021,0.08371041,0,0.6604611
30257,300498.XSHE,30/04/2021,-0.02918694,0,1
30258,300529.XSHE,30/04/2021,-0.09834387,0,1
30259,300558.XSHE,30/04/2021,0.05598131,0,0.7805368
30260,300595.XSHE,30/04/2021,0.22114247,1,0.9999974
30261,300601.XSHE,30/04/2021,-0.01300498,0,1
30262,300628.XSHE,30/04/2021,0.09427225,1,0.9999962
30263,300676.XSHE,30/04/2021,-0.00448812,0,1
30264,300677.XSHE,30/04/2021,-0.16710642,0,1
30265,300750.XSHE,30/04/2021,0.11832445,1,0.99988914
30266,300759.XSHE,30/04/2021,0.11165917,1,0.99999976
30267,300760.XSHE,30/04/2021,0.04096017,0,0.9997181
30268,300782.XSHE,30/04/2021,-0.00313656,1,0.57894427
30269,300866.XSHE,30/04/2021,0.0233498,0,0.6433744
30270,300888.XSHE,30/04/2021,0.02741701,1,0.541571
30271,300896.XSHE,30/04/2021,0.09458104,1,0.91134566
30272,300999.XSHE,30/04/2021,0.17103589,1,0.99999976
30274,600009.XSHG,30/04/2021,0.00712251,0,0.99988174
30276,600011.XSHG,30/04/2021,-0.00236967,0,1
30279,600018.XSHG,30/04/2021,0.01295896,0,0.9999999
30280,600019.XSHG,30/04/2021,-0.08690614,0,1
30281,600025.XSHG,30/04/2021,-0.0665529,0,1
30282,600028.XSHG,30/04/2021,0.03271028,1,0.5734978
30283,600029.XSHG,30/04/2021,0.00314961,0,1
30285,600031.XSHG,30/04/2021,-0.01910622,0,0.9999995
30287,600048.XSHG,30/04/2021,-0.03428571,0,1
30288,600050.XSHG,30/04/2021,0.02352941,0,0.99996734
30289,600061.XSHG,30/04/2021,0.07258687,1,0.5770881
30290,600079.XSHG,30/04/2021,-0.14125152,0,1
30291,600085.XSHG,30/04/2021,0.3793329,1,0.9999974
30292,600104.XSHG,30/04/2021,0.0109671,0,0.9999995
30294,600111.XSHG,30/04/2021,0.07960688,0,0.61287975
30295,600115.XSHG,30/04/2021,0.03831418,1,0.9999999
30296,600132.XSHG,30/04/2021,0.09829712,1,1
30297,600143.XSHG,30/04/2021,0.01805721,0,1
30299,600161.XSHG,30/04/2021,-0.05432373,0,1
30300,600176.XSHG,30/04/2021,0.04786286,1,0.9658897
30301,600183.XSHG,30/04/2021,-0.00098355,0,1
30302,600196.XSHG,30/04/2021,0.15205843,1,0.9999995
30303,600276.XSHG,30/04/2021,0.02615933,1,0.9999567
30304,600309.XSHG,30/04/2021,0.05878918,1,0.9004913
30305,600332.XSHG,30/04/2021,0.0535248,1,0.9999095
30306,600346.XSHG,30/04/2021,-0.05684448,0,1
30307,600352.XSHG,30/04/2021,0.04709345,1,0.8787829
30308,600362.XSHG,30/04/2021,-0.01204819,0,1
30309,600383.XSHG,30/04/2021,-0.08673469,0,1
30310,600406.XSHG,30/04/2021,-0.0272045,0,1
30311,600426.XSHG,30/04/2021,-0.05758044,0,1
30312,600436.XSHG,30/04/2021,0.13141375,1,0.9999958
30313,600438.XSHG,30/04/2021,0.14601581,1,0.99999964
30314,600489.XSHG,30/04/2021,0.13785047,1,0.9999999
30315,600519.XSHG,30/04/2021,0.10525319,0,0.9960777
30316,600547.XSHG,30/04/2021,0.10382231,1,0.95362216
30317,600570.XSHG,30/04/2021,0.02165633,0,0.586615
30318,600584.XSHG,30/04/2021,-0.05842391,0,0.9999604
30319,600585.XSHG,30/04/2021,0,1,0.8471654
30320,600588.XSHG,30/04/2021,0.09876711,1,1
30321,600600.XSHG,30/04/2021,0.1530601,1,0.99999976
30322,600606.XSHG,30/04/2021,0.02645503,1,0.9479104
30323,600655.XSHG,30/04/2021,0.21374046,1,0.9999999
30324,600660.XSHG,30/04/2021,0.01870251,1,0.9376792
30325,600690.XSHG,30/04/2021,-0.089345,0,1
30326,600741.XSHG,30/04/2021,-0.06087289,0,1
30327,600745.XSHG,30/04/2021,0.02637749,1,0.7054823
30328,600760.XSHG,30/04/2021,0.34707309,1,0.99999976
30329,600763.XSHG,30/04/2021,0.12068966,1,0.99993193
30330,600795.XSHG,30/04/2021,0.0660793,1,0.60853565
30331,600809.XSHG,30/04/2021,0.12826325,1,0.9993979
30333,600845.XSHG,30/04/2021,0.04731861,1,0.9999958
30335,600872.XSHG,30/04/2021,0.07326478,1,0.99237204
30336,600886.XSHG,30/04/2021,-0.02525253,0,1
30337,600887.XSHG,30/04/2021,-0.01123321,0,0.9999795
30338,600893.XSHG,30/04/2021,0.42491423,1,0.99999976
30339,600900.XSHG,30/04/2021,-0.00550826,0,0.99999845
30344,600989.XSHG,30/04/2021,-0.10696234,0,1
30346,601006.XSHG,30/04/2021,-0.00436047,0,0.76881933
30348,601012.XSHG,30/04/2021,0.02716298,1,0.69825965
30349,601021.XSHG,30/04/2021,0.01461897,0,0.62373006
30351,601088.XSHG,30/04/2021,0.04008329,1,0.59037673
30352,601100.XSHG,30/04/2021,-0.07325581,0,1
30354,601111.XSHG,30/04/2021,0.02811736,1,0.99068916
30355,601138.XSHG,30/04/2021,-0.09738372,0,1
30356,601155.XSHG,30/04/2021,0.07748668,1,0.893942
30360,601186.XSHG,30/04/2021,-0.01036269,0,1
30363,601225.XSHG,30/04/2021,0.056,1,0.9939512
30365,601231.XSHG,30/04/2021,0.01728395,0,0.6938327
30367,601238.XSHG,30/04/2021,0.03763441,1,0.9531338
30373,601360.XSHG,30/04/2021,-0.02854877,0,1
30375,601390.XSHG,30/04/2021,0,0,1
30377,601600.XSHG,30/04/2021,0.17792793,1,0.9999993
30379,601607.XSHG,30/04/2021,0.03842717,1,0.7408842
30380,601618.XSHG,30/04/2021,-0.01623377,0,0.9999995
30382,601633.XSHG,30/04/2021,0.10649118,1,0.99999964
30384,601668.XSHG,30/04/2021,-0.01012146,0,0.99999964
30385,601669.XSHG,30/04/2021,0.02094241,1,0.977784
30388,601698.XSHG,30/04/2021,0.05381166,1,0.9977374
30389,601766.XSHG,30/04/2021,0.01340034,1,0.99998975
30391,601799.XSHG,30/04/2021,-0.00977467,0,0.9999975
30392,601800.XSHG,30/04/2021,0,0,1
30393,601808.XSHG,30/04/2021,0.04298643,0,0.6772432
30397,601857.XSHG,30/04/2021,0.08705882,1,0.8531035
30398,601865.XSHG,30/04/2021,0.06786217,1,0.9994265
30399,601877.XSHG,30/04/2021,-0.03364374,0,1
30402,601888.XSHG,30/04/2021,0.07214975,1,0.70487297
30403,601898.XSHG,30/04/2021,0.02571429,0,0.69167167
30404,601899.XSHG,30/04/2021,0.01813237,0,0.8473129
30407,601919.XSHG,30/04/2021,0.1690372,1,0.9999999
30408,601933.XSHG,30/04/2021,0.02692998,0,0.58245873
30410,601966.XSHG,30/04/2021,-0.13442505,0,1
30411,601985.XSHG,30/04/2021,-0.00191571,1,0.6821177
30417,603019.XSHG,30/04/2021,0.07136281,0,0.8272517
30418,603087.XSHG,30/04/2021,-0.03184015,0,0.9061223
30419,603160.XSHG,30/04/2021,0.12214411,1,0.99997115
30420,603195.XSHG,30/04/2021,0.04942053,0,0.5480337
30421,603233.XSHG,30/04/2021,-0.00766993,0,1
30422,603259.XSHG,30/04/2021,0.05322835,1,0.9904739
30423,603260.XSHG,30/04/2021,0.07637431,1,1
30424,603288.XSHG,30/04/2021,0.05904053,0,0.5680292
30425,603338.XSHG,30/04/2021,-0.11949857,0,1
30426,603369.XSHG,30/04/2021,0.11472955,1,0.99995327
30427,603392.XSHG,30/04/2021,0.03213289,1,0.70844036
30428,603486.XSHG,30/04/2021,0.11194439,1,0.9989011
30429,603501.XSHG,30/04/2021,-0.00502463,0,1
30430,603517.XSHG,30/04/2021,-0.00109963,1,0.86652344
30431,603658.XSHG,30/04/2021,-0.04940553,0,0.9999999
30432,603659.XSHG,30/04/2021,0.28062168,1,0.999998
30433,603799.XSHG,30/04/2021,0.26545435,1,0.9999999
30434,603806.XSHG,30/04/2021,0.0757426,1,0.99996746
30435,603833.XSHG,30/04/2021,-0.11127098,0,1
30436,603882.XSHG,30/04/2021,0.05066888,1,0.7144246
30437,603899.XSHG,30/04/2021,-0.07292563,0,1
30438,603939.XSHG,30/04/2021,-0.01168614,0,0.9988073
30439,603986.XSHG,30/04/2021,-0.01679233,0,0.9996178
30440,603993.XSHG,30/04/2021,0,0,1
30442,688008.XSHG,30/04/2021,0.120142,1,0.99995005
30443,688009.XSHG,30/04/2021,0.01782531,0,0.6005441
30444,688012.XSHG,30/04/2021,0.1010101,1,0.8965029
30445,688036.XSHG,30/04/2021,0.0208178,0,0.7236216
30446,688111.XSHG,30/04/2021,0.03157895,0,0.9999703
30447,688126.XSHG,30/04/2021,0.01341463,0,0.9998586
30448,688169.XSHG,30/04/2021,-0.05390071,0,1
30449,688363.XSHG,30/04/2021,0.29064748,1,0.99999917
30450,688396.XSHG,30/04/2021,-0.02047244,0,1
30451,688561.XSHG,30/04/2021,-0.00656549,1,0.9884998
30452,688599.XSHG,30/04/2021,0.11252269,1,0.9893833
30453,688981.XSHG,30/04/2021,0.02907827,1,0.854775
30455,000002.XSHE,31/05/2021,-0.1082397,0,1
30456,000063.XSHE,31/05/2021,0.05693384,1,0.9213638
30457,000066.XSHE,31/05/2021,-0.04450262,0,1
30458,000069.XSHE,31/05/2021,-0.06654462,0,1
30459,000100.XSHE,31/05/2021,-0.05321782,0,1
30460,000157.XSHE,31/05/2021,-0.14046512,0,1
30462,000301.XSHE,31/05/2021,0.21498825,1,1
30463,000333.XSHE,31/05/2021,-0.10128909,0,1
30464,000338.XSHE,31/05/2021,0.00336889,0,1
30465,000425.XSHE,31/05/2021,-0.05067064,0,1
30466,000538.XSHE,31/05/2021,-0.04992194,0,1
30467,000568.XSHE,31/05/2021,-0.14188034,0,1
30468,000596.XSHE,31/05/2021,-0.01563085,0,0.99999976
30469,000625.XSHE,31/05/2021,0.10652632,1,0.99999964
30470,000651.XSHE,31/05/2021,-0.07460036,0,0.9999988
30471,000661.XSHE,31/05/2021,-0.05749982,0,1
30472,000703.XSHE,31/05/2021,-0.04323459,0,1
30473,000708.XSHE,31/05/2021,-0.12067511,0,1
30474,000725.XSHE,31/05/2021,0.00337005,1,0.8228127
30475,000768.XSHE,31/05/2021,-0.05590733,0,1
30478,000786.XSHE,31/05/2021,-0.13655702,0,1
30479,000800.XSHE,31/05/2021,-0.01725704,0,1
30480,000858.XSHE,31/05/2021,-0.05467758,0,0.99998295
30481,000876.XSHE,31/05/2021,-0.03676953,0,1
30482,000895.XSHE,31/05/2021,-0.09710392,0,1
30483,000938.XSHE,31/05/2021,0.09013895,1,0.99999964
30484,000963.XSHE,31/05/2021,-0.12455119,0,1
30485,000977.XSHE,31/05/2021,-0.0379617,0,1
30486,001979.XSHE,31/05/2021,-0.05603448,0,1
30487,002001.XSHE,31/05/2021,-0.10178516,0,1
30488,002007.XSHE,31/05/2021,-0.08472365,0,1
30489,002008.XSHE,31/05/2021,0.07706667,1,1
30490,002024.XSHE,31/05/2021,-0.17794118,0,1
30491,002027.XSHE,31/05/2021,-0.08105469,0,1
30492,002032.XSHE,31/05/2021,-0.0990113,0,1
30493,002044.XSHE,31/05/2021,-0.21802575,0,1
30494,002049.XSHE,31/05/2021,0.10800517,1,1
30495,002050.XSHE,31/05/2021,0.07437276,1,1
30496,002064.XSHE,31/05/2021,0.15666629,1,1
30497,002120.XSHE,31/05/2021,-0.05976372,0,1
30498,002129.XSHE,31/05/2021,0.34306229,1,0.9999999
30500,002157.XSHE,31/05/2021,-0.00143295,0,0.70341974
30501,002179.XSHE,31/05/2021,0.03058873,1,0.9956956
30502,002202.XSHE,31/05/2021,-0.00490998,0,1
30503,002230.XSHE,31/05/2021,0.09189905,1,0.69895244
30504,002236.XSHE,31/05/2021,-0.08776481,0,1
30505,002241.XSHE,31/05/2021,0.09730424,1,0.99999976
30507,002271.XSHE,31/05/2021,-0.1169992,0,1
30508,002304.XSHE,31/05/2021,-0.0486685,0,0.99999976
30509,002311.XSHE,31/05/2021,0.03147516,0,0.583839
30510,002352.XSHE,31/05/2021,-0.0257591,0,1
30511,002371.XSHE,31/05/2021,0.4738576,1,1
30512,002410.XSHE,31/05/2021,-0.05905077,0,0.9971866
30513,002414.XSHE,31/05/2021,0.01884004,0,0.9999999
30514,002415.XSHE,31/05/2021,-0.00123877,0,0.75389665
30515,002459.XSHE,31/05/2021,0.43232973,1,1
30516,002460.XSHE,31/05/2021,-0.06204493,0,1
30517,002466.XSHE,31/05/2021,0.08807018,1,0.5747534
30518,002475.XSHE,31/05/2021,0.17948718,1,1
30519,002493.XSHE,31/05/2021,-0.01426941,0,0.8477827
30520,002555.XSHE,31/05/2021,-0.00907591,0,0.85171384
30521,002568.XSHE,31/05/2021,0.07917857,1,0.99999976
30522,002594.XSHE,31/05/2021,0.4045887,1,1
30523,002600.XSHE,31/05/2021,0.07737397,1,1
30524,002601.XSHE,31/05/2021,0.01765745,1,0.9985097
30525,002602.XSHE,31/05/2021,-0.02579666,0,0.9099875
30526,002607.XSHE,31/05/2021,-0.16036977,0,1
30527,002624.XSHE,31/05/2021,0.12253521,1,1
30528,002709.XSHE,31/05/2021,0.14038091,1,0.9999913
30529,002714.XSHE,31/05/2021,-0.02884951,0,0.9966897
30531,002791.XSHE,31/05/2021,0.07930645,1,0.9999784
30532,002812.XSHE,31/05/2021,0.31775964,1,1
30533,002821.XSHE,31/05/2021,-0.00107239,0,1
30534,002841.XSHE,31/05/2021,-0.04277419,0,1
30535,002916.XSHE,31/05/2021,0.29643024,1,0.9999999
30536,002938.XSHE,31/05/2021,0.1557162,1,1
30537,003816.XSHE,31/05/2021,-0.03956835,0,0.99999964
30538,300003.XSHE,31/05/2021,-0.02768577,0,0.99999976
30539,300014.XSHE,31/05/2021,-0.06411526,0,1
30540,300015.XSHE,31/05/2021,0.09938603,1,0.9993206
30542,300059.XSHE,31/05/2021,0.03113208,1,1
30543,300122.XSHE,31/05/2021,-0.04339139,0,0.99999976
30544,300124.XSHE,31/05/2021,0.1353856,1,0.99999964
30545,300142.XSHE,31/05/2021,-0.12058153,0,0.9999999
30546,300144.XSHE,31/05/2021,-0.0493184,0,0.94817996
30547,300274.XSHE,31/05/2021,0.1874097,1,0.99999976
30548,300316.XSHE,31/05/2021,0.17250987,1,0.99999976
30549,300347.XSHE,31/05/2021,0.10653157,1,1
